====== RULE SET ======
[_R0]  ! :- <http://www.w3.org/2002/07/owl#Nothing>(X).
[_R1] <http://purl.org/obo/owl/ENVO#ENVO_00000176>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000542>(X0).
[_R2] <http://purl.org/obo/owl/ENVO#ENVO_00002267>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00002206>(X0).
[_R3] <http://purl.org/obo/owl/ENVO#ENVO_00000002>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000077>(X0).
[_R4] <http://purl.org/obo/owl/ENVO#ENVO_02000055>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_02000054>(X0).
[_R5] <http://purl.org/obo/owl/ENVO#ENVO_00001998>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00005747>(X0).
[_R6] <http://purl.org/obo/owl/ENVO#ENVO_00000240>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000054>(X0).
[_R7] <http://purl.org/obo/owl/ENVO#ENVO_00000086>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000254>(X0).
[_R8] <http://purl.org/obo/owl/ENVO#ENVO_00000358>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000376>(X0).
[_R9] <http://purl.org/obo/owl/ENVO#ENVO_00000339>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00002139>(X0).
[_R10] <http://purl.org/obo/owl/ENVO#ENVO_00002152>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00002153>(X0).
[_R11] <http://purl.org/obo/owl/ENVO#ENVO_00000020>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000199>(X0).
[_R12] <http://purl.org/obo/owl/ENVO#ENVO_01000012>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00003070>(X0).
[_R13] <http://purl.org/obo/owl/ENVO#ENVO_00000508>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000433>(X0).
[_R14] <http://purl.org/obo/owl/ENVO#ENVO_01000013>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00003873>(X0).
[_R15] <http://purl.org/obo/owl/ENVO#ENVO_00002030>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000873>(X0).
[_R16] <http://purl.org/obo/owl/ENVO#ENVO_00000037>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000140>(X0).
[_R17] <http://purl.org/obo/owl/ENVO#ENVO_00010483>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00002039>(X0).
[_R18] <http://purl.org/obo/owl/ENVO#ENVO_01000011>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00003047>(X0).
[_R19] <http://purl.org/obo/owl/ENVO#ENVO_00001998>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00005772>(X0).
[_R20] <http://purl.org/obo/owl/ENVO#ENVO_00000230>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000041>(X0).
[_R21] <http://purl.org/obo/owl/ENVO#ENVO_00003010>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00003011>(X0).
[_R22] <http://purl.org/obo/owl/ENVO#ENVO_00000117>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000116>(X0).
[_R23] <http://purl.org/obo/owl/ENVO#ENVO_00000436>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000437>(X0).
[_R24] <http://purl.org/obo/owl/ENVO#ENVO_00000063>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000409>(X0).
[_R25] <http://purl.org/obo/owl/ENVO#ENVO_01000009>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00002191>(X0).
[_R26] <http://purl.org/obo/owl/ENVO#ENVO_00000176>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00000181>(X0).
[_R27] <http://purl.org/obo/owl/ENVO#ENVO_00005803>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00005804>(X0).
[_R28] <http://purl.org/obo/owl/ENVO#ENVO_00002126>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_00002210>(X0).
[_R29] <http://purl.org/obo/owl/ENVO#ENVO_00001998>(X0) :- <http://purl.org/obo/owl/ENVO#ENVO_02000059>(X0).
