====== RULE SET ======
[_R0]  ! :- <http://www.w3.org/2002/07/owl#Nothing>(X).
[_R1] <http://purl.org/obo/owl/BTO#BTO_0002144>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002547>(X0).
[_R2] <http://purl.org/obo/owl/BTO#BTO_0000711>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002035>(X0).
[_R3] <http://purl.org/obo/owl/BTO#BTO_0002380>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001225>(X0).
[_R4] <http://purl.org/obo/owl/BTO#BTO_0000150>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000153>(X0).
[_R5] <http://purl.org/obo/owl/BTO#BTO_0000707>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001224>(X0).
[_R6] <http://purl.org/obo/owl/BTO#BTO_0001975>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001974>(X0).
[_R7] <http://purl.org/obo/owl/BTO#BTO_0002261>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002256>(X0).
[_R8] <http://purl.org/obo/owl/BTO#BTO_0000403>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000985>(X0).
[_R9] <http://purl.org/obo/owl/BTO#BTO_0001080>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000577>(X0).
[_R10] <http://purl.org/obo/owl/BTO#BTO_0000479>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001246>(X0).
[_R11] <http://purl.org/obo/owl/BTO#BTO_0000848>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000585>(X0).
[_R12] <http://purl.org/obo/owl/BTO#BTO_0000255>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002515>(X0).
[_R13] <http://purl.org/obo/owl/BTO#BTO_0002454>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002457>(X0).
[_R14] <http://purl.org/obo/owl/BTO#BTO_0001479>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000861>(X0).
[_R15] <http://purl.org/obo/owl/BTO#BTO_0001367>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000030>(X0).
[_R16] <http://purl.org/obo/owl/BTO#BTO_0000003>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000188>(X0).
[_R17] <http://purl.org/obo/owl/BTO#BTO_0000816>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000598>(X0).
[_R18] <http://purl.org/obo/owl/BTO#BTO_0001488>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000784>(X0).
[_R19] <http://purl.org/obo/owl/BTO#BTO_0001847>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001414>(X0).
[_R20] <http://purl.org/obo/owl/BTO#BTO_0002007>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001139>(X0).
[_R21] <http://purl.org/obo/owl/BTO#BTO_0001367>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001236>(X0).
[_R22] <http://purl.org/obo/owl/BTO#BTO_0000297>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001870>(X0).
[_R23] <http://purl.org/obo/owl/BTO#BTO_0000604>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0000035>(X0).
[_R24] <http://purl.org/obo/owl/BTO#BTO_0002027>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002026>(X0).
[_R25] <http://purl.org/obo/owl/BTO#BTO_0001037>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001771>(X0).
[_R26] <http://purl.org/obo/owl/BTO#BTO_0000889>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0001154>(X0).
[_R27] <http://purl.org/obo/owl/BTO#BTO_0002072>(X0) :- <http://purl.org/obo/owl/BTO#BTO_0002422>(X0).
