====== RULE SET ======
[_R0]  ! :- <http://www.w3.org/2002/07/owl#Nothing>(X).
[_R1] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002589>(X0).
[_R2] <http://purl.org/obo/owl/MIRO#MIRO_10000239>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000277>(X0).
[_R3] <http://purl.org/obo/owl/MIRO#MIRO_40002995>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003095>(X0).
[_R4] <http://purl.org/obo/owl/MIRO#MIRO_40001549>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001551>(X0).
[_R5] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002906>(X0).
[_R6] <http://purl.org/obo/owl/MIRO#MIRO_40003826>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001239>(X0).
[_R7] <http://purl.org/obo/owl/MIRO#MIRO_40001405>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003805>(X0).
[_R8] <http://purl.org/obo/owl/MIRO#MIRO_00000004>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_00000131>(X0).
[_R9] <http://purl.org/obo/owl/MIRO#MIRO_40001267>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001276>(X0).
[_R10] <http://purl.org/obo/owl/MIRO#MIRO_20000013>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_20000030>(X0).
[_R11] <http://purl.org/obo/owl/MIRO#MIRO_40002156>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002161>(X0).
[_R12] <http://purl.org/obo/owl/MIRO#MIRO_40000648>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000844>(X0).
[_R13] <http://purl.org/obo/owl/MIRO#MIRO_40002359>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002367>(X0).
[_R14] <http://purl.org/obo/owl/MIRO#MIRO_40000459>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000460>(X0).
[_R15] <http://purl.org/obo/owl/MIRO#MIRO_40000517>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000525>(X0).
[_R16] <http://purl.org/obo/owl/MIRO#MIRO_40001489>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001515>(X0).
[_R17] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001052>(X0).
[_R18] <http://purl.org/obo/owl/MIRO#MIRO_00000013>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_00000084>(X0).
[_R19] <http://purl.org/obo/owl/MIRO#MIRO_40000517>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000534>(X0).
[_R20] <http://purl.org/obo/owl/MIRO#MIRO_40000267>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000314>(X0).
[_R21] <http://purl.org/obo/owl/MIRO#MIRO_20000003>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_20000092>(X0).
[_R22] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002538>(X0).
[_R23] <http://purl.org/obo/owl/MIRO#MIRO_10000239>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000226>(X0).
[_R24] <http://purl.org/obo/owl/MIRO#MIRO_40001772>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001784>(X0).
[_R25] <http://purl.org/obo/owl/MIRO#MIRO_40001320>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001326>(X0).
[_R26] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001026>(X0).
[_R27] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002962>(X0).
[_R28] <http://purl.org/obo/owl/MIRO#MIRO_40000015>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002217>(X0).
[_R29] <http://purl.org/obo/owl/MIRO#MIRO_40000648>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000686>(X0).
[_R30] <http://purl.org/obo/owl/MIRO#MIRO_40003194>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003212>(X0).
[_R31] <http://purl.org/obo/owl/MIRO#MIRO_40001421>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001446>(X0).
[_R32] <http://purl.org/obo/owl/MIRO#MIRO_40002031>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002084>(X0).
[_R33] <http://purl.org/obo/owl/MIRO#MIRO_40002378>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002381>(X0).
[_R34] <http://purl.org/obo/owl/MIRO#MIRO_40002373>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002384>(X0).
[_R35] <http://purl.org/obo/owl/MIRO#MIRO_30000011>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_30000021>(X0).
[_R36] <http://purl.org/obo/owl/MIRO#MIRO_10000002>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000008>(X0).
[_R37] <http://purl.org/obo/owl/MIRO#MIRO_40001320>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001322>(X0).
[_R38] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001001>(X0).
[_R39] <http://purl.org/obo/owl/MIRO#MIRO_40000267>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000278>(X0).
[_R40] <http://purl.org/obo/owl/MIRO#MIRO_40001620>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001661>(X0).
[_R41] <http://purl.org/obo/owl/MIRO#MIRO_40001301>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003790>(X0).
[_R42] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001123>(X0).
[_R43] <http://purl.org/obo/owl/MIRO#MIRO_40001289>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003362>(X0).
[_R44] <http://purl.org/obo/owl/MIRO#MIRO_40002165>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002192>(X0).
[_R45] <http://purl.org/obo/owl/MIRO#MIRO_40000648>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000759>(X0).
[_R46] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.org/obo/owl/span#ConnectedTemporalRegion>(X0).
[_R47] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002609>(X0).
[_R48] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002911>(X0).
[_R49] <http://purl.org/obo/owl/MIRO#MIRO_40002312>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002315>(X0).
[_R50] <http://purl.org/obo/owl/MIRO#MIRO_40000887>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000903>(X0).
[_R51] <http://purl.org/obo/owl/MIRO#MIRO_40000070>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000164>(X0).
[_R52] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000977>(X0).
[_R53] <http://purl.org/obo/owl/MIRO#MIRO_10000112>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000121>(X0).
[_R54] <http://purl.org/obo/owl/MIRO#MIRO_40003263>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003272>(X0).
[_R55] <http://purl.org/obo/owl/MIRO#MIRO_00000085>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_00000097>(X0).
[_R56] <http://purl.org/obo/owl/MIRO#MIRO_40003157>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003185>(X0).
[_R57] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002948>(X0).
[_R58] <http://purl.org/obo/owl/MIRO#MIRO_40001581>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001605>(X0).
[_R59] <http://purl.org/obo/owl/MIRO#MIRO_40001359>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001360>(X0).
[_R60] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.org/obo/owl/snap#OneDimensionalRegion>(X0).
[_R61] <http://purl.org/obo/owl/MIRO#MIRO_40001839>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001850>(X0).
[_R62] <http://purl.org/obo/owl/MIRO#MIRO_40000267>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000349>(X0).
[_R63] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002875>(X0).
[_R64] <http://purl.org/obo/owl/MIRO#MIRO_40000016>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000144>(X0).
[_R65] <http://purl.org/obo/owl/MIRO#MIRO_10000031>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000052>(X0).
[_R66] <http://purl.org/obo/owl/MIRO#MIRO_40001885>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001887>(X0).
[_R67] <http://purl.org/obo/owl/MIRO#MIRO_40002778>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002812>(X0).
[_R68] <http://purl.org/obo/owl/MIRO#MIRO_40001772>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001926>(X0).
[_R69] <http://purl.org/obo/owl/MIRO#MIRO_40000648>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000706>(X0).
[_R70] <http://purl.org/obo/owl/snap#DependentContinuant>(X0) :- <http://purl.org/obo/owl/snap#SpecificallyDependentContinuant>(X0).
[_R71] <http://purl.org/obo/owl/MIRO#MIRO_40000253>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000392>(X0).
[_R72] <http://purl.org/obo/owl/MIRO#MIRO_30000011>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_30000056>(X0).
[_R73] <http://purl.org/obo/owl/MIRO#MIRO_40003301>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003324>(X0).
[_R74] <http://purl.org/obo/owl/MIRO#MIRO_40000253>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003650>(X0).
[_R75] <http://purl.org/obo/owl/MIRO#MIRO_40000467>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000484>(X0).
[_R76] <http://purl.org/obo/owl/MIRO#MIRO_40000237>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000252>(X0).
[_R77] <http://purl.org/obo/owl/MIRO#MIRO_40002995>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003069>(X0).
[_R78] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001036>(X0).
[_R79] <http://purl.org/obo/owl/MIRO#MIRO_40002217>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003488>(X0).
[_R80] <http://purl.org/obo/owl/MIRO#MIRO_00000005>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_00000028>(X0).
[_R81] <http://purl.org/obo/owl/MIRO#MIRO_40000942>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000948>(X0).
[_R82] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001158>(X0).
[_R83] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002580>(X0).
[_R84] <http://purl.org/obo/owl/MIRO#MIRO_40002995>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003028>(X0).
[_R85] <http://purl.org/obo/owl/MIRO#MIRO_40001928>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001994>(X0).
[_R86] <http://purl.org/obo/owl/MIRO#MIRO_40003288>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003295>(X0).
[_R87] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002946>(X0).
[_R88] <http://purl.org/obo/owl/MIRO#MIRO_40000070>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000161>(X0).
[_R89] <http://purl.org/obo/owl/MIRO#MIRO_40001839>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001864>(X0).
[_R90] <http://purl.org/obo/owl/snap#MaterialEntity>(X0) :- <http://purl.org/obo/owl/snap#ObjectAggregate>(X0).
[_R91] <http://purl.org/obo/owl/MIRO#MIRO_40000663>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000664>(X0).
[_R92] <http://purl.org/obo/owl/MIRO#MIRO_40002464>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002480>(X0).
[_R93] <http://purl.org/obo/owl/MIRO#MIRO_40002315>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002341>(X0).
[_R94] <http://purl.org/obo/owl/MIRO#MIRO_40003301>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003322>(X0).
[_R95] <http://purl.org/obo/owl/MIRO#MIRO_40001320>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001324>(X0).
[_R96] <http://purl.org/obo/owl/MIRO#MIRO_20000012>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_20000014>(X0).
[_R97] <http://purl.org/obo/owl/MIRO#MIRO_10000220>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000227>(X0).
[_R98] <http://purl.org/obo/owl/MIRO#MIRO_40001620>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001645>(X0).
[_R99] <http://purl.org/obo/owl/MIRO#MIRO_40000016>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000057>(X0).
[_R100] <http://purl.org/obo/owl/MIRO#MIRO_40001581>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001593>(X0).
[_R101] <http://purl.org/obo/owl/MIRO#MIRO_40002165>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002176>(X0).
[_R102] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002596>(X0).
[_R103] <http://purl.org/obo/owl/MIRO#MIRO_40001928>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001943>(X0).
[_R104] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002651>(X0).
[_R105] <http://purl.org/obo/owl/MIRO#MIRO_10000031>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000087>(X0).
[_R106] <http://purl.org/obo/owl/MIRO#MIRO_40001690>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001695>(X0).
[_R107] <http://purl.org/obo/owl/MIRO#MIRO_40002778>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002847>(X0).
[_R108] <http://purl.org/obo/owl/MIRO#MIRO_10000218>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_20000001>(X0).
[_R109] <http://purl.org/obo/owl/MIRO#MIRO_40001690>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001701>(X0).
[_R110] <http://purl.org/obo/owl/MIRO#MIRO_40001690>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001706>(X0).
[_R111] <http://purl.org/obo/owl/MIRO#MIRO_40000398>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000408>(X0).
[_R112] <http://purl.org/obo/owl/MIRO#MIRO_40001227>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001234>(X0).
[_R113] <http://purl.org/obo/owl/snap#Role>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000030>(X0).
[_R114] <http://purl.org/obo/owl/MIRO#MIRO_40002217>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002243>(X0).
[_R115] <http://purl.org/obo/owl/MIRO#MIRO_40002400>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002408>(X0).
[_R116] <http://purl.org/obo/owl/MIRO#MIRO_40003348>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003351>(X0).
[_R117] <http://purl.org/obo/owl/snap#Quality>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_00000086>(X0).
[_R118] <http://purl.org/obo/owl/MIRO#MIRO_40001421>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001430>(X0).
[_R119] <http://purl.org/obo/owl/MIRO#MIRO_40003157>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003174>(X0).
[_R120] <http://purl.org/obo/owl/MIRO#MIRO_40001690>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001713>(X0).
[_R121] <http://purl.org/obo/owl/MIRO#MIRO_40002860>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002957>(X0).
[_R122] <http://purl.org/obo/owl/snap#Role>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000274>(X0).
[_R123] <http://purl.org/obo/owl/MIRO#MIRO_40002217>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003508>(X0).
[_R124] <http://purl.org/obo/owl/MIRO#MIRO_40002978>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002982>(X0).
[_R125] <http://purl.org/obo/owl/MIRO#MIRO_40003370>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003378>(X0).
[_R126] <http://purl.org/obo/owl/MIRO#MIRO_40000016>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000128>(X0).
[_R127] <http://purl.org/obo/owl/MIRO#MIRO_40000648>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000703>(X0).
[_R128] <http://purl.org/obo/owl/MIRO#MIRO_10000031>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000036>(X0).
[_R129] <http://purl.org/obo/owl/MIRO#MIRO_40000016>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000091>(X0).
[_R130] <http://purl.org/obo/owl/MIRO#MIRO_10000228>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000231>(X0).
[_R131] <http://purl.org/obo/owl/MIRO#MIRO_40000253>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000254>(X0).
[_R132] <http://purl.org/obo/owl/MIRO#MIRO_10000239>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000279>(X0).
[_R133] <http://purl.org/obo/owl/MIRO#MIRO_40002217>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002270>(X0).
[_R134] <http://purl.org/obo/owl/MIRO#MIRO_40001928>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002002>(X0).
[_R135] <http://purl.org/obo/owl/MIRO#MIRO_40000648>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000870>(X0).
[_R136] <http://purl.org/obo/owl/MIRO#MIRO_40000467>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000468>(X0).
[_R137] <http://purl.org/obo/owl/MIRO#MIRO_40000517>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000551>(X0).
[_R138] <http://purl.org/obo/owl/MIRO#MIRO_40003149>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003150>(X0).
[_R139] <http://purl.org/obo/owl/MIRO#MIRO_40000415>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000427>(X0).
[_R140] <http://purl.org/obo/owl/MIRO#MIRO_40001777>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001778>(X0).
[_R141] <http://purl.org/obo/owl/MIRO#MIRO_40000960>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001117>(X0).
[_R142] <http://purl.org/obo/owl/MIRO#MIRO_40000267>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000340>(X0).
[_R143] <http://purl.org/obo/owl/MIRO#MIRO_40002384>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002395>(X0).
[_R144] <http://purl.org/obo/owl/MIRO#MIRO_40001291>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001297>(X0).
[_R145] <http://purl.org/obo/owl/MIRO#MIRO_40003370>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003376>(X0).
[_R146] <http://purl.org/obo/owl/MIRO#MIRO_40002995>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003070>(X0).
[_R147] <http://purl.org/obo/owl/MIRO#MIRO_40001928>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001978>(X0).
[_R148] <http://purl.org/obo/owl/MIRO#MIRO_40000652>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000653>(X0).
[_R149] <http://purl.org/obo/owl/MIRO#MIRO_40002482>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002686>(X0).
[_R150] <http://purl.org/obo/owl/MIRO#MIRO_40002778>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002818>(X0).
[_R151] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_10000240>(X0).
[_R152] <http://purl.org/obo/owl/MIRO#MIRO_20000096>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_20000103>(X0).
[_R153] <http://purl.org/obo/owl/MIRO#MIRO_40001690>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001700>(X0).
[_R154] <http://purl.org/obo/owl/MIRO#MIRO_40001741>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001744>(X0).
[_R155] <http://purl.org/obo/owl/MIRO#MIRO_40002260>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002274>(X0).
[_R156] <http://purl.org/obo/owl/MIRO#MIRO_40001741>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001748>(X0).
[_R157] <http://purl.org/obo/owl/MIRO#MIRO_40000200>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000213>(X0).
[_R158] <http://purl.org/obo/owl/MIRO#MIRO_30000005>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_30000039>(X0).
[_R159] <http://purl.org/obo/owl/MIRO#MIRO_40001620>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001629>(X0).
[_R160] <http://purl.org/obo/owl/MIRO#MIRO_40000517>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40000622>(X0).
[_R161] <http://purl.org/obo/owl/MIRO#MIRO_40003194>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40003209>(X0).
[_R162] <http://purl.org/obo/owl/MIRO#MIRO_40001741>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40001766>(X0).
[_R163] <http://purl.org/obo/owl/MIRO#MIRO_40002031>(X0) :- <http://purl.org/obo/owl/MIRO#MIRO_40002061>(X0).
