====== RULE SET ======
[_R0]  ! :- <http://www.w3.org/2002/07/owl#Nothing>(X).
[_R1] <http://purl.org/obo/owl/FBcv#FBcv_0000347>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000364>(X0).
[_R2] <http://purl.org/obo/owl/FBcv#FBcv_0000478>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000146>(X0).
[_R3] <http://purl.org/obo/owl/FBcv#FBcv_0000411>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000412>(X0).
[_R4] <http://purl.org/obo/owl/FBcv#FBcv_0000641>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0010004>(X0).
[_R5] <http://purl.org/obo/owl/FBcv#FBcv_0010000>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000639>(X0).
[_R6] <http://purl.org/obo/owl/FBcv#FBcv_0000558>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000560>(X0).
[_R7] <http://purl.org/obo/owl/FBcv#FBcv_0000052>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000055>(X0).
[_R8] <http://purl.org/obo/owl/FBcv#FBcv_0000347>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000438>(X0).
[_R9] <http://purl.org/obo/owl/FBcv#FBcv_0000483>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000486>(X0).
[_R10] <http://purl.org/obo/owl/FBcv#FBcv_0000366>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000368>(X0).
[_R11] <http://purl.org/obo/owl/FBcv#FBcv_0000561>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000562>(X0).
[_R12] <http://purl.org/obo/owl/FBcv#FBcv_0010000>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000618>(X0).
[_R13] <http://purl.org/obo/owl/FBcv#FBcv_0000561>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000563>(X0).
[_R14] <http://purl.org/obo/owl/FBcv#FBcv_0000234>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000252>(X0).
[_R15] <http://purl.org/obo/owl/FBcv#FBcv_0000290>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000293>(X0).
[_R16] <http://purl.org/obo/owl/FBcv#FBcv_0000561>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000604>(X0).
[_R17] <http://purl.org/obo/owl/FBcv#FBcv_0000470>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000473>(X0).
[_R18] <http://purl.org/obo/owl/FBcv#FBcv_0000483>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000485>(X0).
[_R19] <http://purl.org/obo/owl/FBcv#FBcv_0000561>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000567>(X0).
[_R20] <http://purl.org/obo/owl/FBcv#FBcv_0000809>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000812>(X0).
[_R21] <http://purl.org/obo/owl/FBcv#FBcv_0000403>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000405>(X0).
[_R22] <http://purl.org/obo/owl/FBcv#FBcv_0000561>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000568>(X0).
[_R23] <http://purl.org/obo/owl/FBcv#FBcv_0000807>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000282>(X0).
[_R24] <http://purl.org/obo/owl/FBcv#FBcv_0000561>(X0) :- <http://purl.org/obo/owl/FBcv#FBcv_0000569>(X0).
