====== RULE SET ======
[_R0]  ! :- <http://www.w3.org/2002/07/owl#Nothing>(X).
[_R1] <http://purl.org/obo/owl/PW#PW_0000024>(X0) :- <http://purl.org/obo/owl/PW#PW_0000815>(X0).
[_R2] <http://purl.org/obo/owl/PW#PW_0000002>(X0) :- <http://purl.org/obo/owl/PW#PW_0000107>(X0).
[_R3] <http://purl.org/obo/owl/PW#PW_0000315>(X0) :- <http://purl.org/obo/owl/PW#PW_0000317>(X0).
[_R4] <http://purl.org/obo/owl/PW#PW_0000606>(X0) :- <http://purl.org/obo/owl/PW#PW_0000610>(X0).
[_R5] <http://purl.org/obo/owl/PW#PW_0000005>(X0) :- <http://purl.org/obo/owl/PW#PW_0000188>(X0).
[_R6] <http://purl.org/obo/owl/PW#PW_0000554>(X0) :- <http://purl.org/obo/owl/PW#PW_0000689>(X0).
[_R7] <http://purl.org/obo/owl/PW#PW_0000483>(X0) :- <http://purl.org/obo/owl/PW#PW_0000484>(X0).
[_R8] <http://purl.org/obo/owl/PW#PW_0000657>(X0) :- <http://purl.org/obo/owl/PW#PW_0000659>(X0).
[_R9] <http://purl.org/obo/owl/PW#PW_0000821>(X0) :- <http://purl.org/obo/owl/PW#PW_0000827>(X0).
[_R10] <http://purl.org/obo/owl/PW#PW_0000583>(X0) :- <http://purl.org/obo/owl/PW#PW_0000585>(X0).
[_R11] <http://purl.org/obo/owl/PW#PW_0000217>(X0) :- <http://purl.org/obo/owl/PW#PW_0000219>(X0).
[_R12] <http://purl.org/obo/owl/PW#PW_0000181>(X0) :- <http://purl.org/obo/owl/PW#PW_0000281>(X0).
[_R13] <http://purl.org/obo/owl/PW#PW_0000236>(X0) :- <http://purl.org/obo/owl/PW#PW_0000616>(X0).
[_R14] <http://purl.org/obo/owl/PW#PW_0000767>(X0) :- <http://purl.org/obo/owl/PW#PW_0000769>(X0).
[_R15] <http://purl.org/obo/owl/PW#PW_0000470>(X0) :- <http://purl.org/obo/owl/PW#PW_0000471>(X0).
[_R16] <http://purl.org/obo/owl/PW#PW_0000005>(X0) :- <http://purl.org/obo/owl/PW#PW_0000043>(X0).
[_R17] <http://purl.org/obo/owl/PW#PW_0000107>(X0) :- <http://purl.org/obo/owl/PW#PW_0000113>(X0).
[_R18] <http://purl.org/obo/owl/PW#PW_0000422>(X0) :- <http://purl.org/obo/owl/PW#PW_0000601>(X0).
[_R19] <http://purl.org/obo/owl/PW#PW_0000617>(X0) :- <http://purl.org/obo/owl/PW#PW_0000616>(X0).
[_R20] <http://purl.org/obo/owl/PW#PW_0000829>(X0) :- <http://purl.org/obo/owl/PW#PW_0000831>(X0).
[_R21] <http://purl.org/obo/owl/PW#PW_0000211>(X0) :- <http://purl.org/obo/owl/PW#PW_0000216>(X0).
[_R22] <http://purl.org/obo/owl/PW#PW_0000758>(X0) :- <http://purl.org/obo/owl/PW#PW_0000759>(X0).
[_R23] <http://purl.org/obo/owl/PW#PW_0000329>(X0) :- <http://purl.org/obo/owl/PW#PW_0000335>(X0).
[_R24] <http://purl.org/obo/owl/PW#PW_0000206>(X0) :- <http://purl.org/obo/owl/PW#PW_0000247>(X0).
[_R25] <http://purl.org/obo/owl/PW#PW_0000325>(X0) :- <http://purl.org/obo/owl/PW#PW_0000182>(X0).
[_R26] <http://purl.org/obo/owl/PW#PW_0000457>(X0) :- <http://purl.org/obo/owl/PW#PW_0000531>(X0).
[_R27] <http://purl.org/obo/owl/PW#PW_0000004>(X0) :- <http://purl.org/obo/owl/PW#PW_0000023>(X0).
[_R28] <http://purl.org/obo/owl/PW#PW_0000564>(X0) :- <http://purl.org/obo/owl/PW#PW_0000784>(X0).
[_R29] <http://purl.org/obo/owl/PW#PW_0000627>(X0) :- <http://purl.org/obo/owl/PW#PW_0000612>(X0).
[_R30] <http://purl.org/obo/owl/PW#PW_0000468>(X0) :- <http://purl.org/obo/owl/PW#PW_0000566>(X0).
[_R31] <http://purl.org/obo/owl/PW#PW_0000716>(X0) :- <http://purl.org/obo/owl/PW#PW_0000564>(X0).
[_R32] <http://purl.org/obo/owl/PW#PW_0000005>(X0) :- <http://purl.org/obo/owl/PW#PW_0000063>(X0).
[_R33] <http://purl.org/obo/owl/PW#PW_0000594>(X0) :- <http://purl.org/obo/owl/PW#PW_0000596>(X0).
[_R34] <http://purl.org/obo/owl/PW#PW_0000007>(X0) :- <http://purl.org/obo/owl/PW#PW_0000603>(X0).
[_R35] <http://purl.org/obo/owl/PW#PW_0000513>(X0) :- <http://purl.org/obo/owl/PW#PW_0000515>(X0).
[_R36] <http://purl.org/obo/owl/PW#PW_0000605>(X0) :- <http://purl.org/obo/owl/PW#PW_0000632>(X0).
[_R37] <http://purl.org/obo/owl/PW#PW_0000432>(X0) :- <http://purl.org/obo/owl/PW#PW_0000637>(X0).
[_R38] <http://purl.org/obo/owl/PW#PW_0000735>(X0) :- <http://purl.org/obo/owl/PW#PW_0000746>(X0).
[_R39] <http://purl.org/obo/owl/PW#PW_0000417>(X0) :- <http://purl.org/obo/owl/PW#PW_0000418>(X0).
[_R40] <http://purl.org/obo/owl/PW#PW_0000106>(X0) :- <http://purl.org/obo/owl/PW#PW_0000682>(X0).
[_R41] <http://purl.org/obo/owl/PW#PW_0000147>(X0) :- <http://purl.org/obo/owl/PW#PW_0000187>(X0).
[_R42] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.org/obo/owl/ID#ID_0000000>(X0).
[_R43] <http://purl.org/obo/owl/PW#PW_0000441>(X0) :- <http://purl.org/obo/owl/PW#PW_0000803>(X0).
[_R44] <http://purl.org/obo/owl/PW#PW_0000819>(X0) :- <http://purl.org/obo/owl/PW#PW_0000816>(X0).
[_R45] <http://purl.org/obo/owl/PW#PW_0000577>(X0) :- <http://purl.org/obo/owl/PW#PW_0000828>(X0).
[_R46] <http://purl.org/obo/owl/PW#PW_0000571>(X0) :- <http://purl.org/obo/owl/PW#PW_0000169>(X0).
[_R47] <http://purl.org/obo/owl/PW#PW_0000716>(X0) :- <http://purl.org/obo/owl/PW#PW_0000499>(X0).
[_R48] <http://purl.org/obo/owl/PW#PW_0000467>(X0) :- <http://purl.org/obo/owl/PW#PW_0000562>(X0).
[_R49] <http://purl.org/obo/owl/PW#PW_0000024>(X0) :- <http://purl.org/obo/owl/PW#PW_0000816>(X0).
[_R50] <http://purl.org/obo/owl/PW#PW_0000770>(X0) :- <http://purl.org/obo/owl/PW#PW_0000779>(X0).
[_R51] <http://purl.org/obo/owl/PW#PW_0000095>(X0) :- <http://purl.org/obo/owl/PW#PW_0000303>(X0).
[_R52] <http://purl.org/obo/owl/PW#PW_0000003>(X0) :- <http://purl.org/obo/owl/PW#PW_0000577>(X0).
[_R53] <http://purl.org/obo/owl/PW#PW_0000020>(X0) :- <http://purl.org/obo/owl/PW#PW_0000174>(X0).
[_R54] <http://purl.org/obo/owl/PW#PW_0000003>(X0) :- <http://purl.org/obo/owl/PW#PW_0000818>(X0).
[_R55] <http://purl.org/obo/owl/PW#PW_0000135>(X0) :- <http://purl.org/obo/owl/PW#PW_0000190>(X0).
[_R56] <http://purl.org/obo/owl/PW#PW_0000514>(X0) :- <http://purl.org/obo/owl/PW#PW_0000516>(X0).
[_R57] <http://purl.org/obo/owl/PW#PW_0000006>(X0) :- <http://purl.org/obo/owl/PW#PW_0000160>(X0).
[_R58] <http://purl.org/obo/owl/PW#PW_0000533>(X0) :- <http://purl.org/obo/owl/PW#PW_0000534>(X0).
[_R59] <http://purl.org/obo/owl/PW#PW_0000217>(X0) :- <http://purl.org/obo/owl/PW#PW_0000218>(X0).
[_R60] <http://purl.org/obo/owl/PW#PW_0000158>(X0) :- <http://purl.org/obo/owl/PW#PW_0000525>(X0).
[_R61] <http://purl.org/obo/owl/PW#PW_0000442>(X0) :- <http://purl.org/obo/owl/PW#PW_0000804>(X0).
[_R62] <http://purl.org/obo/owl/PW#PW_0000545>(X0) :- <http://purl.org/obo/owl/PW#PW_0000544>(X0).
[_R63] <http://purl.org/obo/owl/PW#PW_0000829>(X0) :- <http://purl.org/obo/owl/PW#PW_0000832>(X0).
