====== RULE SET ======
[_R0]  ! :- <http://www.w3.org/2002/07/owl#Nothing>(X).
[_R1]  ! :- <http://purl.obolibrary.org/obo/IAO_0000583>(X3, X0), <http://purl.obolibrary.org/obo/IAO_0000416>(X0).
[_R2] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000322>(X0).
[_R3] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000105>(X0).
[_R4] <http://purl.obolibrary.org/obo/IAO_0000028>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000577>(X0).
[_R5] <http://purl.obolibrary.org/obo/IAO_0000033>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000098>(X0).
[_R6] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000323>(X0).
[_R7] <http://purl.obolibrary.org/obo/OBI_0000011>(X0) :- <http://purl.obolibrary.org/obo/OBI_0000066>(X0).
[_R8] <http://purl.obolibrary.org/obo/IAO_0000306>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000328>(X0).
[_R9] <http://purl.obolibrary.org/obo/IAO_0000028>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000017>(X0).
[_R10] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000318>(X0).
[_R11] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000008>(X0).
[_R12] <http://purl.obolibrary.org/obo/IAO_0000109>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000032>(X0).
[_R13] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000093>(X0).
[_R14] <http://www.ifomis.org/bfo/1.1/snap#SpecificallyDependentContinuant>(X0) :- <http://www.ifomis.org/bfo/1.1/snap#Quality>(X0).
[_R15] <http://purl.obolibrary.org/obo/IAO_0000310>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000088>(X0).
[_R16] <http://purl.obolibrary.org/obo/IAO_0000300>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000302>(X0).
[_R17] <http://purl.obolibrary.org/obo/IAO_0000038>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000184>(X0).
[_R18] <http://purl.obolibrary.org/obo/IAO_0000400>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000403>(X0).
[_R19] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000326>(X0).
[_R20] <http://purl.obolibrary.org/obo/IAO_0000311>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000312>(X0).
[_R21] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000035>(X0).
[_R22] <http://purl.obolibrary.org/obo/IAO_0000306>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000327>(X0).
[_R23] <http://www.ifomis.org/bfo/1.1/snap#IndependentContinuant>(X0) :- <http://www.ifomis.org/bfo/1.1/snap#ObjectBoundary>(X0).
[_R24] <http://purl.obolibrary.org/obo/IAO_0000400>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000402>(X0).
[_R25] <http://www.ifomis.org/bfo/1.1/snap#Site>(X0) :- <http://purl.obolibrary.org/obo/GAZ_00000448>(X0).
[_R26] <http://www.ifomis.org/bfo/1.1/snap#IndependentContinuant>(X0) :- <http://www.ifomis.org/bfo/1.1/snap#Site>(X0).
[_R27] <http://purl.obolibrary.org/obo/OBI_0000011>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000574>(X0).
[_R28] <http://www.ifomis.org/bfo/1.1/snap#GenericallyDependentContinuant>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000030>(X0).
[_R29] <http://purl.obolibrary.org/obo/IAO_0000102>(X0) :- <http://www.geneontology.org/formats/oboInOwl#Definition>(X0).
[_R30] <http://purl.obolibrary.org/obo/IAO_0000030>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000578>(X0).
[_R31] <http://purl.obolibrary.org/obo/IAO_0000030>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000006>(X0).
[_R32] <http://www.ifomis.org/bfo/1.1/span#ProcessualEntity>(X0) :- <http://www.ifomis.org/bfo/1.1/span#ProcessualContext>(X0).
[_R33] <http://purl.obolibrary.org/obo/IAO_0000027>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000100>(X0).
[_R34] <http://purl.obolibrary.org/obo/OBI_0000011>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000443>(X0).
[_R35] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000019>(X0).
[_R36] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000324>(X0).
[_R37] <http://www.ifomis.org/bfo/1.1/span#Occurrent>(X0) :- <http://www.ifomis.org/bfo/1.1/span#SpatiotemporalRegion>(X0).
[_R38] <http://purl.obolibrary.org/obo/IAO_0000100>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000579>(X0).
[_R39] <http://purl.obolibrary.org/obo/IAO_0000033>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000005>(X0).
[_R40] <http://purl.obolibrary.org/obo/IAO_0000030>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000308>(X0).
[_R41] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000316>(X0).
[_R42] <http://purl.obolibrary.org/obo/IAO_0000003>(X0) :- <http://purl.org/obo/owl/UO#UO_0000003>(X0).
[_R43] <http://purl.obolibrary.org/obo/IAO_0000102>(X0) :- <http://www.geneontology.org/formats/oboInOwl#Synonym>(X0).
[_R44] <http://purl.obolibrary.org/obo/IAO_0000038>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000179>(X0).
[_R45] <http://purl.obolibrary.org/obo/IAO_0000300>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000304>(X0).
[_R46] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000315>(X0).
[_R47] <http://purl.obolibrary.org/obo/IAO_0000032>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000414>(X0).
[_R48] <http://www.ifomis.org/bfo/1.1/snap#SpecificallyDependentContinuant>(X0) :- <http://www.ifomis.org/bfo/1.1/snap#RealizableEntity>(X0).
[_R49] <http://www.ifomis.org/bfo/1.1/snap#MaterialEntity>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000186>(X0).
[_R50] <http://purl.obolibrary.org/obo/IAO_0000028>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000131>(X0).
[_R51] <http://www.ifomis.org/bfo/1.1/snap#DependentContinuant>(X0) :- <http://www.ifomis.org/bfo/1.1/snap#GenericallyDependentContinuant>(X0).
[_R52] <http://purl.obolibrary.org/obo/IAO_0000102>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000409>(X0).
[_R53] <http://purl.obolibrary.org/obo/OBI_0000011>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000580>(X0).
[_R54] <http://purl.obolibrary.org/obo/IAO_0000038>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000180>(X0).
[_R55] <http://www.ifomis.org/bfo/1.1/span#ProcessualEntity>(X0) :- <http://www.ifomis.org/bfo/1.1/span#ProcessAggregate>(X0).
[_R56] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000097>(X0).
[_R57] <http://purl.obolibrary.org/obo/IAO_0000308>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000309>(X0).
[_R58] <http://purl.obolibrary.org/obo/IAO_0000003>(X0) :- <http://purl.org/obo/owl/UO#UO_0000001>(X0).
[_R59] <http://purl.obolibrary.org/obo/IAO_0000033>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000104>(X0).
[_R60] <http://purl.obolibrary.org/obo/OBI_0000011>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000575>(X0).
[_R61] <http://purl.obolibrary.org/obo/IAO_0000310>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000311>(X0).
[_R62] <http://www.ifomis.org/bfo/1.1/snap#Quality>(X0) :- <http://purl.org/obo/owl/PATO#PATO_0000125>(X0).
[_R63] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000330>(X0).
[_R64] <http://purl.obolibrary.org/obo/IAO_0000306>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000307>(X0).
[_R65] <http://purl.org/obo/owl/UO#UO_0000002>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000414>(X3), <http://purl.obolibrary.org/obo/IAO_0000039>(X3, X0).
[_R66] <http://purl.obolibrary.org/obo/IAO_0000009>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000003>(X0).
[_R67] <http://purl.obolibrary.org/obo/IAO_0000064>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000065>(X0).
[_R68] <http://purl.obolibrary.org/obo/IAO_0000027>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000102>(X0).
[_R69] <http://purl.obolibrary.org/obo/IAO_0000300>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000422>(X0).
[_R70] <http://purl.obolibrary.org/obo/IAO_0000038>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000183>(X0).
[_R71] <http://www.ifomis.org/bfo/1.1/snap#MaterialEntity>(X0) :- <http://www.ifomis.org/bfo/1.1/snap#ObjectAggregate>(X0).
[_R72] <http://purl.obolibrary.org/obo/IAO_0000314>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000321>(X0).
[_R73] <http://purl.obolibrary.org/obo/IAO_0000033>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000007>(X0).
[_R74] <http://purl.obolibrary.org/obo/IAO_0000029>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000031>(X0).
[_R75] <http://purl.obolibrary.org/obo/IAO_0000027>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000400>(X0).
[_R76] <http://www.ifomis.org/bfo/1.1/span#ConnectedSpatiotemporalRegion>(X0) :- <http://www.ifomis.org/bfo/1.1/span#SpatiotemporalInterval>(X0).
[_R77] <http://purl.obolibrary.org/obo/IAO_0000032>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000416>(X0).
[_R78] <http://purl.obolibrary.org/obo/IAO_0000030>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000310>(X0).
[_R79] <http://www.ifomis.org/bfo/1.1/span#ConnectedTemporalRegion>(X0) :- <http://www.ifomis.org/bfo/1.1/span#TemporalInterval>(X0).
[_R80] <http://purl.obolibrary.org/obo/IAO_0000038>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000037>(X0).
[_R81] <http://www.ifomis.org/bfo/1.1/span#ProcessualEntity>(X0) :- <http://purl.obolibrary.org/obo/OBI_0000011>(X0).
[_R82] <http://purl.org/obo/owl/UO#UO_0000003>(X0) :- <http://purl.obolibrary.org/obo/IAO_0000416>(X3), <http://purl.obolibrary.org/obo/IAO_0000039>(X3, X0).
