NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,BODY_SK_ATOMS_MAX,EVOL_TIME,SUMB_TIME,TIME
00001,462,2468,0,11798979,100291329,1,2469,N/A,N/A,4572,TIMEOUT
00002,834,941,0,0,107614604,0,941,N/A,N/A,4374,TIMEOUT
00003,33588,2159,0,1,6509247,0,2159,N/A,N/A,323,TIMEOUT
00004,33580,2107,0,1,6609057,0,2107,N/A,N/A,335,TIMEOUT
00005,33580,2107,0,1,6463227,0,2107,N/A,N/A,299,TIMEOUT
00006,2150,165,0,0,2,0,165,N/A,N/A,0,166
00007,23,168,0,21,48,0,168,N/A,N/A,0,64
00008,23,168,0,21,48,0,168,N/A,N/A,0,64
00009,23,168,0,21,48,0,168,N/A,N/A,0,69
00010,23,168,0,21,48,0,168,N/A,N/A,0,68
00011,23,168,0,21,48,0,168,N/A,N/A,0,65
00012,13,277,0,13,31,0,277,N/A,N/A,0,62
00013,157,1267,0,32270784,96812353,2,1269,N/A,N/A,5187,TIMEOUT
00014,278,1537,0,31994787,95984362,1,1538,N/A,N/A,5292,TIMEOUT
00015,26,345,0,47725529,95451060,1,346,N/A,N/A,5661,TIMEOUT
00016,135,1056,0,33168132,99504397,1,1057,N/A,N/A,5663,TIMEOUT
00017,135,1178,0,34581888,103745665,1,1179,N/A,N/A,6167,TIMEOUT
00018,171,1130,0,31713719,95141158,1,1131,N/A,N/A,5796,TIMEOUT
00019,141,1079,0,35229754,105689263,1,1080,N/A,N/A,5835,TIMEOUT
00020,173,1312,0,32809525,98428576,1,1313,N/A,N/A,5535,TIMEOUT
00021,218,1192,0,32857733,98573200,1,1193,N/A,N/A,5434,TIMEOUT
00022,26,425,0,46246294,92492590,1,426,N/A,N/A,5476,TIMEOUT
00023,26,429,0,46627876,93255754,1,430,N/A,N/A,5537,TIMEOUT
00024,278,1537,0,32763297,98289892,1,1538,N/A,N/A,5585,TIMEOUT
00025,116,987,0,17965996,107795978,0,987,N/A,N/A,4391,TIMEOUT
00026,59236,30697,0,10,10259062,5,30702,N/A,N/A,434,TIMEOUT
00027,59236,31647,0,1,78261662,1,31648,N/A,N/A,3129,TIMEOUT
00028,59236,31647,0,1,77596272,1,31648,N/A,N/A,3108,TIMEOUT
00029,4884,4125,0,0,102037422,0,4125,N/A,N/A,4658,TIMEOUT
00030,5586,3717,0,0,49846587,0,3717,N/A,N/A,2138,TIMEOUT
00031,5586,3717,0,112,34032044,112,3829,N/A,N/A,1467,TIMEOUT
00032,5586,4130,0,0,114852095,0,4130,N/A,N/A,5062,TIMEOUT
00033,26956,9462,0,0,49511375,0,9462,N/A,N/A,2057,TIMEOUT
00034,26956,9364,0,2,1607100,2,9366,N/A,N/A,77,TIMEOUT
00035,26956,9462,0,0,46465178,0,9462,N/A,N/A,1870,TIMEOUT
00036,26932,9456,0,0,47380682,0,9456,N/A,N/A,1995,TIMEOUT
00037,26916,9445,0,0,47739712,0,9445,N/A,N/A,2011,TIMEOUT
00038,26966,9457,0,0,47740067,0,9457,N/A,N/A,1956,TIMEOUT
00039,6858,4826,0,0,57954096,0,4826,N/A,N/A,2395,TIMEOUT
00040,87244,100788,0,0,125245,0,100788,N/A,N/A,10,TIMEOUT
00041,28638,67437,0,21,273041,19,67456,N/A,N/A,15,TIMEOUT
00042,30834,71082,0,0,23353817,0,71082,N/A,N/A,972,TIMEOUT
00043,37224,115810,0,25,268060,22,115832,N/A,N/A,15,TIMEOUT
00044,28638,67400,0,21,280193,19,67419,N/A,N/A,16,TIMEOUT
00045,84860,98674,0,0,127149,0,98674,N/A,N/A,8,TIMEOUT
00046,30704,69253,0,21,262725,19,69272,N/A,N/A,13,TIMEOUT
00047,28865,67547,0,21,266121,19,67566,N/A,N/A,13,TIMEOUT
00049,30,51,0,5,136819525,2,53,N/A,N/A,5242,TIMEOUT
00050,30,51,0,5,136974790,2,53,N/A,N/A,5329,TIMEOUT
00051,0,0,0,0,0,0,0,N/A,N/A,0,6
00052,7528,25233,0,0,35546,0,25233,N/A,N/A,2,1522
00053,0,1129,0,0,0,0,1129,N/A,N/A,0,86
00054,0,3,0,0,0,0,3,N/A,N/A,0,25
00055,46,212,0,10,139890195,5,217,N/A,N/A,5430,TIMEOUT
00056,0,12,0,0,0,0,12,N/A,N/A,0,27
00057,3,11,0,3,169555775,0,11,N/A,N/A,7285,TIMEOUT
00058,3,7,0,3,3,0,7,N/A,N/A,0,32
00059,5,47,0,5,5,0,47,N/A,N/A,0,39
00060,9,72,0,9,10,0,72,N/A,N/A,0,43
00061,0,6,0,0,0,0,6,N/A,N/A,0,27
00062,11,72,0,11,11,0,72,N/A,N/A,0,46
00063,12,61,0,12,12,0,61,N/A,N/A,0,44
00064,0,3,0,0,0,0,3,N/A,N/A,0,26
00065,3,12,0,39473699,118421093,0,12,N/A,N/A,4792,TIMEOUT
00066,1,20,0,1,1,0,20,N/A,N/A,0,34
00067,0,24,0,0,0,0,24,N/A,N/A,0,30
00068,2,33,0,0,2,0,33,N/A,N/A,0,35
00069,1,8,0,1,1,0,8,N/A,N/A,0,30
00070,0,42,0,0,0,0,42,N/A,N/A,0,31
00071,1,14,0,1,1,0,14,N/A,N/A,0,32
00072,1,31,0,1,1,0,31,N/A,N/A,0,34
00073,6,77,0,6,6,1,78,N/A,N/A,0,42
00074,0,21,0,0,0,0,21,N/A,N/A,0,29
00075,2,125,0,2,2,1,126,N/A,N/A,0,50
