NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00001,2206,9466,9694,480,14624,176,9642,N/A,N/A,N/A,N/A,975,TIMEOUT
00002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00006,5027,639,0,0,2,0,639,N/A,N/A,N/A,N/A,3,2097
00007,119,501,41,76,90,0,501,N/A,N/A,N/A,N/A,13,693
00008,110,577,45,87,122,0,577,N/A,N/A,N/A,N/A,17,869
00009,116,463,21,69,75,0,463,N/A,N/A,N/A,N/A,11,734
00010,143,519,38,82,109,0,519,N/A,N/A,N/A,N/A,15,975
00011,134,549,45,89,106,0,549,N/A,N/A,N/A,N/A,16,698
00012,79,859,17,38,55,0,859,N/A,N/A,N/A,N/A,10,646
00013,643,5543,699,202,1697,96,5639,N/A,N/A,N/A,N/A,184,TIMEOUT
00014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00015,110,1497,1284,357,1466,80,1577,N/A,N/A,N/A,N/A,64,7849
00016,581,4525,8936,1690,10348,412,4937,N/A,N/A,N/A,N/A,1013,TIMEOUT
00017,551,5559,1902,705,3074,195,5754,N/A,N/A,N/A,N/A,472,TIMEOUT
00018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00019,635,5068,675,296,1527,112,5180,N/A,N/A,N/A,N/A,190,TIMEOUT
00020,831,5975,7574,1547,10063,392,6367,N/A,N/A,N/A,N/A,1628,TIMEOUT
00021,1025,5688,8284,1348,11102,458,6146,N/A,N/A,N/A,N/A,1670,TIMEOUT
00022,135,1738,956,262,1092,60,1798,N/A,N/A,N/A,N/A,100,TIMEOUT
00023,142,1850,1501,471,1640,87,1937,N/A,N/A,N/A,N/A,84,17781
00024,1370,7039,3739,1082,6034,344,7383,N/A,N/A,N/A,N/A,1247,TIMEOUT
00025,515,4154,3161,1288,4567,154,4308,N/A,N/A,N/A,N/A,514,557754
00026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
