NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00001,462,2468,1413,365,4046,55,2523,160,1,4787,81,77,465
00002,834,941,1503,980,3484,161,1102,585,1,4894,114,59,432
00003,33588,2159,1014308,1008309,2059848,0,2159,934968,1,3118269,20461,70974,131765
00004,33580,2107,995126,1008309,1935918,0,2107,934968,1,3013517,18484,67060,123901
00005,33580,2107,995126,1008309,1935918,0,2107,934968,1,3013517,19721,72585,129010
00006,2150,165,0,0,0,0,165,0,0,2,1,0,241
00007,23,168,8,21,20,0,168,0,0,60,5,3,102
00008,23,168,8,21,20,0,168,0,0,60,5,3,105
00009,23,168,8,21,20,0,168,0,0,60,5,3,99
00010,23,168,8,21,20,0,168,0,0,60,4,3,99
00011,23,168,8,21,20,0,168,0,0,60,4,3,103
00012,13,277,3,13,11,0,277,0,0,40,3,3,105
00013,157,1267,2246,1148,3130,107,1374,657,2,4291,91,60,366
00014,278,1537,4619,2399,6462,207,1742,1459,2,8898,155,110,593
00015,26,345,185,123,244,11,356,67,1,391,25,11,153
00016,135,1056,1899,992,2625,88,1144,575,2,3620,77,46,331
00017,135,1178,1899,992,2625,88,1266,575,2,3620,72,48,342
00018,171,1130,2406,1328,3307,127,1255,782,2,4636,91,64,405
00019,141,1079,2050,1039,2848,91,1170,598,2,3890,72,44,327
00020,173,1312,2836,1422,3995,122,1434,855,2,5428,104,69,396
00021,218,1192,3234,1750,4459,154,1344,1038,2,6218,107,73,439
00022,26,425,185,123,244,11,436,67,1,391,19,11,147
00023,26,429,185,123,244,11,440,67,1,391,18,11,148
00024,278,1537,4617,2397,6462,207,1742,1457,2,8896,154,107,545
00025,116,987,550,255,831,24,1011,0,0,1179,30,13,212
00026,59236,30697,12337,2776832,164479,0,30697,2776832,2,2962539,30032,495795,TIMEOUT
00027,59236,31647,90021,2549634,227446,0,31647,2549634,2,2783519,25210,504988,TIMEOUT
00028,59236,31647,97157,2725335,245914,0,31647,2725335,2,2978206,29195,496973,TIMEOUT
00029,4884,4125,37180,305515,82847,2464,6589,303051,2,391483,2872,10300,18105
00030,5586,3717,8222,399036,40999,2471,6188,396565,2,446311,2792,13976,21959
00031,5586,3717,8143,398954,40999,2471,6188,396483,2,446228,3246,13175,21931
00032,5586,4130,42619,405985,96592,2471,6601,403514,2,506235,3584,15135,24387
00033,26956,9462,47488,2978746,233026,115,9577,2978631,2,3226472,30652,500096,TIMEOUT
00034,26956,9364,30724,3023431,187075,5376,14740,3018055,2,3225537,28330,515372,TIMEOUT
00035,26956,9462,48350,2848599,234708,34,9496,2848565,2,3098007,29337,499029,TIMEOUT
00036,26932,9456,48844,2912954,238104,65,9521,2912889,2,3165748,29656,498469,TIMEOUT
00037,26916,9445,50204,2916890,234481,591,10036,2916299,2,3166051,31128,497486,TIMEOUT
00038,26966,9457,50481,2993158,235540,291,9748,2992865,2,3243411,29955,493776,TIMEOUT
00039,6858,4826,14591,217673,49558,3329,8155,214344,2,274087,2049,8821,14892
00040,87244,100788,4870,1322796,18475,376,101164,1322414,1,1341949,11375,553952,TIMEOUT
00041,28638,67437,11756,3591021,35897,0,67437,3591021,1,3628960,34007,476051,TIMEOUT
00042,30834,71082,13313,3381609,41304,386,71468,3381218,1,3423621,34191,479012,TIMEOUT
00043,37224,115810,9263,2919168,24392,0,115810,2919168,1,2943750,27440,496096,TIMEOUT
00044,28638,67400,10140,3339624,28130,0,67400,3339624,1,3367895,33262,485301,TIMEOUT
00045,84860,98674,4606,1569391,18101,387,99061,1568998,1,1588243,13567,546211,TIMEOUT
00046,30704,69253,10468,3507885,29233,0,69253,3507885,1,3537301,36939,474692,TIMEOUT
00047,28865,67547,10708,3453128,29851,0,67547,3453128,1,3483232,36729,478826,TIMEOUT
00049,30,51,82,48,104,8,59,14,1,196,18,11,122
00050,30,51,82,48,104,8,59,14,1,196,17,10,116
00051,0,0,0,0,0,0,0,0,0,0,0,0,14
00052,7528,25233,4159,0,21094,0,25233,0,0,25785,282,226,2335
00053,0,1129,0,0,0,0,1129,0,0,0,0,0,123
00054,0,3,0,0,0,0,3,0,0,0,0,0,37
00055,46,212,29,12,56,2,214,10,1,101,7,6,112
00056,0,12,0,0,0,0,12,0,0,0,0,0,39
00057,3,11,3,3,9,0,11,0,0,12,3,3,57
00058,3,7,0,3,0,0,7,0,0,6,2,0,60
00059,5,47,0,5,0,0,47,0,0,10,2,0,67
00060,9,72,0,9,1,0,72,0,0,19,3,2,81
00061,0,6,0,0,0,0,6,0,0,0,0,0,37
00062,11,72,0,11,0,0,72,0,0,22,3,0,83
00063,12,61,0,12,0,0,61,0,0,24,3,0,85
00064,0,3,0,0,0,0,3,0,0,0,0,0,36
00065,3,12,2,3,4,0,12,0,0,10,2,2,63
00066,1,20,0,1,0,0,20,0,0,2,1,0,59
00067,0,24,0,0,0,0,24,0,0,0,0,0,42
00068,2,33,0,0,0,0,33,0,0,2,1,0,61
00069,1,8,0,1,0,0,8,0,0,2,1,0,57
00070,0,42,0,0,0,0,42,0,0,0,0,0,45
00071,1,14,0,1,0,0,14,0,0,2,1,0,58
00072,1,31,0,1,0,0,31,0,0,2,1,0,61
00073,6,77,2,6,0,1,78,0,0,12,2,2,81
00074,0,21,0,0,0,0,21,0,0,0,0,0,42
00075,2,125,0,2,0,1,126,0,0,4,1,2,83
00076,0,186,0,0,0,0,186,0,0,0,0,0,71
00077,0,4,0,0,0,0,4,0,0,0,0,0,36
00078,43,715,21,376,194,330,1045,0,0,631,19,11,175
00079,2,29,0,0,0,0,29,0,0,2,1,0,62
00080,0,26,0,0,0,0,26,0,0,0,0,0,42
00081,93,679,0,93,1,0,679,0,0,187,8,2,144
00082,356,263,46,13,503,2,265,0,0,665,21,13,195
00083,0,15,0,0,0,0,15,0,0,0,0,0,40
00084,0,4,0,0,0,0,4,0,0,0,0,0,37
00085,0,2,0,0,0,0,2,0,0,0,0,0,36
