NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00001,344,2572,0,281,4080,50,2622,102,1,5374,89,1,356
00002,566,1198,0,663,2054,99,1297,456,1,3722,90,1,313
00003,4698,17927,0,293549,654528,1082,19009,264060,1,2438417,11649,45,25558
00004,4692,17873,0,293549,269585,1082,18955,264060,1,2053690,10367,26,21719
00005,4692,17873,0,293549,269585,1082,18955,264060,1,2053690,10201,27,21411
00006,600,1215,0,0,0,0,1215,0,0,298,9,0,155
00007,31,172,0,19,21,2,174,0,0,63,4,0,67
00008,31,172,0,19,21,2,174,0,0,63,5,0,69
00009,31,172,0,19,21,2,174,0,0,63,4,0,66
00010,31,172,0,19,21,2,174,0,0,63,5,0,78
00011,31,172,0,19,21,2,174,0,0,63,4,0,75
00012,21,279,0,13,9,0,279,0,0,36,3,0,75
00013,131,1300,0,1577,3643,101,1401,1182,2,5893,133,1,360
00014,236,1598,0,3229,7391,237,1835,2402,2,12179,216,1,505
00015,26,348,0,154,264,11,359,97,1,564,24,0,111
00016,115,1085,0,1361,3114,83,1168,1015,2,5037,130,1,351
00017,115,1207,0,1361,3114,83,1290,1015,2,5156,125,1,316
00018,141,1170,0,1650,3735,118,1288,1209,2,6047,117,1,345
00019,119,1109,0,1448,3325,86,1195,1088,2,5351,134,1,320
00020,149,1348,0,2106,4859,132,1480,1597,2,8100,179,1,426
00021,186,1242,0,2162,4918,165,1407,1550,2,7897,138,1,403
00022,26,428,0,154,264,11,439,97,1,564,26,0,114
00023,26,432,0,154,264,11,443,97,1,564,27,0,121
00024,236,1598,0,3229,7391,237,1835,2402,2,12131,220,1,533
00025,117,987,0,255,831,24,1011,0,0,1179,32,0,182
00026,31110,48600,0,5707906,302266,16830,65430,5690377,1,6111165,158966,492,TIMEOUT
00027,31110,49550,0,5392881,1067534,10099,59649,5382385,1,6545514,164064,373,TIMEOUT
00028,31110,49550,0,5392402,1067096,10132,59682,5381874,1,6544409,132313,385,TIMEOUT
00029,2444,5484,0,3852427,18474974,235,5719,3852192,1,22624163,217340,1526,TIMEOUT
00030,3014,5192,0,13011,19089,372,5564,12638,1,39892,496,3,1395
00031,3014,5192,0,13011,19089,372,5564,12638,1,39892,702,3,1717
00032,3014,5605,0,3331701,16618811,241,5846,3331459,1,20433513,212348,1351,TIMEOUT
00033,14876,17298,0,2081514,11386843,3160,20458,2078276,2,14641331,192429,1113,TIMEOUT
00034,14876,17200,0,3439244,129177,7153,24353,3431829,1,3623470,32223,184,80982
00035,14876,17298,0,2221710,12183847,3131,20429,2218501,1,15860109,190136,888,TIMEOUT
00036,14856,17285,0,1868924,8729317,3115,20400,1865731,1,11566772,180093,593,TIMEOUT
