NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00001,462,2468,0,214,6260,55,2523,N/A,N/A,N/A,N/A,2,440
00002,834,941,0,398,3914,161,1102,N/A,N/A,N/A,N/A,2,387
00003,33588,2159,0,56194,3741593,0,2159,N/A,N/A,N/A,N/A,1471,TIMEOUT
00004,33580,2107,0,73756,2853135,0,2107,N/A,N/A,N/A,N/A,1122,TIMEOUT
00005,33580,2107,0,73527,2850954,0,2107,N/A,N/A,N/A,N/A,1135,TIMEOUT
00006,2150,165,0,0,2,0,165,N/A,N/A,N/A,N/A,0,175
00007,23,168,0,21,42,0,168,N/A,N/A,N/A,N/A,0,68
00008,23,168,0,21,42,0,168,N/A,N/A,N/A,N/A,0,75
00009,23,168,0,21,42,0,168,N/A,N/A,N/A,N/A,0,74
00010,23,168,0,21,42,0,168,N/A,N/A,N/A,N/A,0,76
00011,23,168,0,21,42,0,168,N/A,N/A,N/A,N/A,0,70
00012,13,277,0,13,27,0,277,N/A,N/A,N/A,N/A,0,70
00013,157,1267,0,509,5443,107,1374,N/A,N/A,N/A,N/A,2,791
00014,278,1537,0,987,11067,234,1771,N/A,N/A,N/A,N/A,3,1587
00015,26,345,0,61,395,11,356,N/A,N/A,N/A,N/A,0,128
00016,135,1056,0,433,4395,88,1144,N/A,N/A,N/A,N/A,2,618
00017,135,1178,0,433,4375,88,1266,N/A,N/A,N/A,N/A,1,596
00018,171,1130,0,576,4956,137,1267,N/A,N/A,N/A,N/A,2,792
00019,141,1079,0,458,5052,91,1170,N/A,N/A,N/A,N/A,2,633
00020,173,1312,0,589,7075,123,1435,N/A,N/A,N/A,N/A,2,817
00021,218,1192,0,751,6876,176,1368,N/A,N/A,N/A,N/A,3,1131
00022,26,425,0,61,363,11,436,N/A,N/A,N/A,N/A,0,123
00023,26,429,0,61,376,11,440,N/A,N/A,N/A,N/A,0,118
00024,278,1537,0,987,11207,234,1771,N/A,N/A,N/A,N/A,4,1548
00025,116,987,0,255,924,24,1011,N/A,N/A,N/A,N/A,1,172
00026,59236,30697,0,36567,76461,34328,65025,N/A,N/A,N/A,N/A,40,TIMEOUT
00027,59236,31647,0,32017,184184,29909,61556,N/A,N/A,N/A,N/A,72,TIMEOUT
00028,59236,31647,0,32017,184236,29909,61556,N/A,N/A,N/A,N/A,81,TIMEOUT
00029,4884,4125,0,2926,13779847,2511,6636,N/A,N/A,N/A,N/A,5147,TIMEOUT
00030,5586,3717,0,2886,47809,2487,6204,N/A,N/A,N/A,N/A,16,12809
00031,5586,3717,0,2886,47809,2487,6204,N/A,N/A,N/A,N/A,16,12837
00032,5586,4130,0,2933,12280260,2518,6648,N/A,N/A,N/A,N/A,4392,TIMEOUT
00033,26956,9462,0,15081,142037,13818,23280,N/A,N/A,N/A,N/A,55,TIMEOUT
00034,26956,9364,0,15394,65501,14099,23463,N/A,N/A,N/A,N/A,28,TIMEOUT
00035,26956,9462,0,15109,142097,13844,23306,N/A,N/A,N/A,N/A,60,TIMEOUT
00036,26932,9456,0,15090,142047,13824,23280,N/A,N/A,N/A,N/A,63,TIMEOUT
00037,26916,9445,0,15106,142118,13838,23283,N/A,N/A,N/A,N/A,58,TIMEOUT
00038,26966,9457,0,15104,142136,13840,23297,N/A,N/A,N/A,N/A,64,TIMEOUT
00039,6858,4826,0,4210,58532,3723,8549,N/A,N/A,N/A,N/A,20,20296
00040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00041,28638,67437,0,11529,26731,10867,78304,N/A,N/A,N/A,N/A,14,TIMEOUT
00042,30834,71082,0,12349,37108,11541,82623,N/A,N/A,N/A,N/A,17,TIMEOUT
00043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00044,28638,67400,0,11569,22795,10907,78307,N/A,N/A,N/A,N/A,14,TIMEOUT
00045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00046,30704,69253,0,11323,22310,10670,79923,N/A,N/A,N/A,N/A,12,TIMEOUT
00047,28865,67547,0,11576,22871,10911,78458,N/A,N/A,N/A,N/A,13,TIMEOUT
00049,30,51,0,36,148,8,59,N/A,N/A,N/A,N/A,0,87
00050,30,51,0,36,148,8,59,N/A,N/A,N/A,N/A,0,85
00051,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,6
