NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00001,462,2468,0,368,5530,55,2523,160,1,6628,98,2,392
00002,834,941,0,980,3484,161,1102,585,1,4894,95,2,301
00003,33588,2159,0,1008309,5743426,0,2159,934968,1,7735837,49080,2228,160386
00004,33580,2107,0,1008309,1940296,0,2107,934968,1,3932965,22414,936,72487
00005,33580,2107,0,1008309,1940296,0,2107,934968,1,3932965,22368,917,73109
00006,2150,165,0,0,0,0,165,0,0,2,1,0,189
00007,23,168,0,21,21,0,168,0,0,63,5,0,80
00008,23,168,0,21,21,0,168,0,0,63,4,0,82
00009,23,168,0,21,21,0,168,0,0,63,4,0,88
00010,23,168,0,21,21,0,168,0,0,63,4,0,81
00011,23,168,0,21,21,0,168,0,0,63,4,0,81
00012,13,277,0,13,11,0,277,0,0,40,4,0,83
00013,157,1267,0,2019,4546,107,1374,1522,2,7190,128,3,377
00014,278,1537,0,4593,9158,234,1771,3629,2,16307,225,5,565
00015,26,345,0,178,269,11,356,121,1,659,32,0,128
00016,135,1056,0,1684,3748,88,1144,1261,2,6166,152,2,336
00017,135,1178,0,1684,3748,88,1266,1261,2,6028,115,2,314
00018,171,1130,0,2263,4530,137,1267,1699,2,7548,157,3,372
00019,141,1079,0,1848,4179,91,1170,1401,2,6664,118,2,342
00020,173,1312,0,2516,5931,123,1435,1942,2,9328,147,3,391
00021,218,1192,0,3005,5904,176,1368,2270,2,10139,179,4,434
00022,26,425,0,178,269,11,436,121,1,659,26,0,125
00023,26,429,0,178,269,11,440,121,1,659,27,0,128
00024,278,1537,0,4592,9156,234,1771,3628,2,16052,233,5,568
00025,116,987,0,255,831,24,1011,0,0,1179,34,1,167
00026,59236,30697,0,5885222,383838,0,30697,5885222,2,6318547,154876,2658,TIMEOUT
00027,59236,31647,0,5806956,534889,0,31647,5806956,2,6356820,116729,2864,TIMEOUT
00028,59236,31647,0,5797891,534149,0,31647,5797891,2,6346990,122597,2793,TIMEOUT
00029,4884,4125,0,5124171,16526141,887,5012,5123283,2,22165792,274372,14227,TIMEOUT
00030,5586,3717,0,400191,40999,2477,6194,397712,2,447465,3685,149,9174
00031,5586,3717,0,400192,41000,2477,6194,397713,2,447467,3605,145,9149
00032,5586,4130,0,5121337,10921746,541,4671,5120796,2,16265397,210716,8968,TIMEOUT
