NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,BODY_SK_ATOMS_MAX,EVOL_TIME,SUMB_TIME,TIME
00001,462,2468,1413,365,4046,55,2523,1,131,94,623
00002,834,941,1503,980,3484,161,1102,1,186,91,643
00003,33588,2159,1014308,1008309,2059848,0,2159,1,24538,70210,133245
00004,33580,2107,995126,1008309,1935918,0,2107,1,22725,63507,121034
00005,33580,2107,995126,1008309,1935918,0,2107,1,23101,61290,120107
00006,2150,165,0,0,0,0,165,0,1,0,225
00007,23,168,8,21,20,0,168,0,4,3,100
00008,23,168,8,21,20,0,168,0,4,3,105
00009,23,168,8,21,20,0,168,0,4,3,101
00010,23,168,8,21,20,0,168,0,4,3,102
00011,23,168,8,21,20,0,168,0,4,3,95
00012,13,277,3,13,11,0,277,0,3,2,104
00013,157,1265,2276,1155,3141,105,1370,2,110,60,392
00014,278,1533,4717,2428,6517,204,1735,2,223,127,640
00015,26,345,185,123,244,11,356,1,25,12,150
00016,135,1055,1907,996,2626,87,1142,2,110,45,351
00017,135,1177,1907,996,2626,87,1264,2,89,41,334
00018,171,1129,2417,1335,3308,126,1253,2,109,66,374
00019,141,1078,2060,1045,2849,90,1168,2,91,47,341
00020,173,1310,2881,1436,4012,120,1430,2,126,76,435
00021,218,1190,3256,1761,4466,153,1341,2,157,80,510
00022,26,425,185,123,244,11,436,1,18,11,142
00023,26,429,185,123,244,11,440,1,18,10,137
00024,278,1533,4717,2428,6517,204,1735,2,190,119,600
00025,116,987,550,255,831,24,1011,0,36,13,201
00026,59236,30697,12770,2896092,170536,0,30697,2,34408,497098,TIMEOUT
00027,59236,31647,92248,2603603,233214,0,31647,2,32738,505974,TIMEOUT
00028,59236,31647,105303,2944146,266423,0,31647,2,35870,492928,TIMEOUT
00029,4884,4039,86721,1211406,83500,4466,8505,4,13708,119959,148624
00030,5586,3626,67390,1505804,41610,4466,8092,4,14893,166808,200897
00031,5586,3626,67430,1505790,41604,4466,8092,4,15231,148058,182880
00032,5586,4039,103795,1514868,97380,4466,8505,4,14928,168244,202827
00033,26956,9462,65771,3296069,252232,3516,12978,2,42582,485721,TIMEOUT
00034,26956,9364,37980,3400563,192313,5914,15278,2,37004,502950,TIMEOUT
00035,26956,9462,93117,3259178,283389,5078,14540,2,43323,484654,TIMEOUT
00036,26932,9456,93796,3264932,287042,4987,14443,2,43713,484912,TIMEOUT
00037,26916,9445,79766,3296574,260475,4311,13756,2,42272,489425,TIMEOUT
00038,26966,9457,79511,3354705,262681,4698,14155,2,44145,482829,TIMEOUT
00039,6858,4826,15740,218827,49563,3329,8155,2,2920,8686,14949
00040,87244,100787,4962,1388588,18876,386,101173,1,13700,553669,TIMEOUT
00041,28638,67437,12119,3628747,36777,0,67437,1,42719,477642,TIMEOUT
00042,30834,71082,13908,3484778,43016,386,71468,1,42657,481642,TIMEOUT
00043,37224,115810,9690,3113496,25647,0,115810,1,34910,497596,TIMEOUT
00044,28638,67400,12214,3701482,33902,0,67400,1,41959,475258,TIMEOUT
00045,84860,98673,4592,1547751,18025,387,99060,1,16210,548811,TIMEOUT
00046,30704,69253,11155,3632643,31228,0,69253,1,41893,478449,TIMEOUT
00047,28865,67547,11892,3636695,33026,0,67547,1,40501,479113,TIMEOUT
00049,30,51,82,48,104,8,59,1,16,11,113
00050,30,51,82,48,104,8,59,1,16,10,112
00051,0,0,0,0,0,0,0,0,0,0,13
