NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,BODY_SK_ATOMS_MAX,EVOL_TIME,SUMB_TIME,TIME
00001,462,2468,1413,365,4046,55,2523,1,87,67,455
00002,834,941,1503,980,3484,161,1102,1,107,58,417
00003,33588,2159,1014308,1008309,2059848,0,2159,1,22651,68160,128094
00004,33580,2107,995126,1008309,1935918,0,2107,1,23038,70767,128442
00005,33580,2107,995126,1008309,1935918,0,2107,1,21849,60985,118365
00006,2150,165,0,0,0,0,165,0,1,0,221
00007,23,168,8,21,20,0,168,0,4,3,95
00008,23,168,8,21,20,0,168,0,4,3,95
00009,23,168,8,21,20,0,168,0,4,3,98
00010,23,168,8,21,20,0,168,0,4,3,96
00011,23,168,8,21,20,0,168,0,4,3,95
00012,13,277,3,13,11,0,277,0,3,3,99
00013,157,1267,2254,1155,3130,107,1374,2,115,51,367
00014,278,1537,4630,2409,6462,207,1742,2,190,138,610
00015,26,345,185,123,244,11,356,1,18,18,144
00016,135,1056,1904,996,2625,88,1144,2,92,51,325
00017,135,1178,1904,996,2625,88,1266,2,91,61,345
00018,171,1130,2414,1335,3307,127,1255,2,110,58,377
00019,141,1079,2056,1044,2848,91,1170,2,104,46,361
00020,173,1312,2844,1429,3995,122,1434,2,116,71,419
00021,218,1192,3245,1760,4459,154,1344,2,153,71,454
00022,26,425,185,123,244,11,436,1,18,10,137
00023,26,429,185,123,244,11,440,1,18,11,139
00024,278,1537,4631,2410,6462,207,1742,2,173,129,591
00025,116,987,550,255,831,24,1011,0,29,12,195
00026,59236,30697,12427,2807231,165854,0,30697,2,33660,499370,TIMEOUT
00027,59236,31647,92392,2609650,233600,0,31647,2,31895,503762,TIMEOUT
00028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,503762,ERROR
00029,4884,4125,37851,306178,82855,2464,6589,2,3515,10618,18137
